system:index,area,class,territory,year,.geo
26_152_0,0.009626320678710939,3,176,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_152_1,0.0017502425537109375,14,176,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_152_2,0.002625357177734375,33,176,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_153_0,0.017464597778320316,6,177,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_154_0,0.016590994567871088,14,178,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_154_1,8.73211669921875E-4,25,178,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_155_0,0.013942220947265624,3,179,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_156_0,0.020947811767578137,3,180,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_156_1,8.728236083984375E-4,25,180,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_157_0,0.01398184442138672,3,181,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_157_1,0.0034954654541015625,6,181,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_158_0,0.0174772396850586,3,182,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_159_0,0.017457307128906245,14,183,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_160_0,0.017459637145996094,33,185,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_161_0,0.016573680419921872,6,186,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_161_1,8.723004150390625E-4,14,186,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_162_0,0.007901432373046876,3,187,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_162_1,0.00614556884765625,14,187,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_163_0,0.013971578613281249,6,188,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_164_0,0.006977139831542968,3,191,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_164_1,0.004360721435546875,25,191,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_164_2,0.0026164312133789063,33,191,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_165_0,0.00872399395751953,6,193,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_165_1,0.005234403503417968,14,193,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_166_0,0.017447525024414063,3,195,2011,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0_0,0.0017442300415039063,3,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0_1,0.015698070373535156,6,1,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_1_0,0.013954540527343746,3,2,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_2_0,0.005232672729492188,3,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_2_1,0.01220954528808594,6,3,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_3_0,0.00611956787109375,3,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_3_1,0.011364919189453124,14,4,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_4_0,0.007872930419921874,3,6,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_5_0,8.721236572265625E-4,6,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_5_1,0.002616372802734375,14,7,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_6_0,0.01744267456054687,3,8,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_7_0,0.01831394018554687,3,9,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_8_0,0.00523269287109375,6,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_8_1,0.012209616699218752,14,10,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_9_0,0.004375598022460937,3,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_9_1,0.002625353759765625,33,11,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_10_0,8.74772705078125E-4,3,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_10_1,0.006123405517578126,33,12,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_11_0,0.003492408203125,3,13,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_11_1,8.7310205078125E-4,14,13,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_12_0,0.0043604238891601565,6,14,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_12_1,0.009592919372558593,14,14,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_13_0,0.007849360473632813,3,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_13_1,0.0061050491943359375,14,15,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_14_0,0.003491922119140625,33,17,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_15_0,0.006990445373535156,6,18,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_16_0,0.010498123413085935,3,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_16_1,0.0034993687744140625,33,19,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_17_0,0.006977665222167969,6,20,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_17_1,0.010466495544433595,14,20,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_18_0,0.02190685241699219,3,21,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_19_0,0.017525194091796877,3,22,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_20_0,0.00784865899658203,3,23,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_20_1,0.009592827819824219,6,23,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_21_0,0.0034892915649414064,3,24,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_21_1,0.0034892998046874998,6,24,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_21_2,0.006978601440429688,14,24,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_22_0,0.013067859802246097,3,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_22_1,8.711912231445313E-4,14,25,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_23_0,0.017526804504394533,3,26,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_24_0,0.009624474670410155,3,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_24_1,0.004374765563964844,6,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_24_2,0.003499818603515625,33,27,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_25_0,0.011391154541015627,3,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_25_1,0.006133702392578125,14,28,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_26_0,0.0034886296997070315,6,29,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_26_1,0.007849425903320313,14,29,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_26_2,0.00610510205078125,33,29,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_27_0,0.004374006530761718,3,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_27_1,0.002624404602050781,33,30,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_28_0,0.013953519042968748,3,31,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_29_0,0.011349074829101562,6,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_29_1,0.0026190211181640628,33,32,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_30_0,0.017468989501953122,3,33,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_31_0,0.007849450561523438,6,34,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_31_1,0.0034886488647460938,14,34,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_32_0,0.017470148315429694,6,35,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_33_0,0.013971265380859375,6,36,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_34_0,0.0017505921630859376,3,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_34_1,0.0070023814697265626,6,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_34_2,0.008752973632812501,33,37,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_35_0,0.00698250018310547,6,38,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_35_1,0.010473729675292968,14,38,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_36_0,0.013966577392578124,6,39,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_37_0,0.0017468131103515624,3,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_37_1,0.0069872577514648445,14,40,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_38_0,0.01747745025634765,14,41,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_39_0,0.008733876708984374,3,42,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_39_1,0.005240330322265625,14,42,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_40_0,0.013986247802734372,3,43,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_41_0,0.010478772827148437,6,44,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_42_0,0.013971806152343752,6,45,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_43_0,0.0069788873901367185,6,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_43_1,0.006978880981445314,14,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_43_2,0.0034894478149414066,33,46,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_44_0,0.001747750244140625,3,47,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_44_1,0.0069910009765625,14,47,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_45_0,0.0026220707397460936,3,48,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_45_1,0.011362308898925784,14,48,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_46_0,0.017444561157226566,3,49,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_47_0,0.01749978271484375,3,50,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_48_0,0.013967093749999998,6,51,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_49_0,0.017469024902343748,3,52,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_50_0,0.017459547424316404,6,53,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_51_0,0.0034929364624023437,6,54,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_51_1,0.01397172344970703,14,54,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_52_0,0.004361235534667969,3,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_52_1,0.0017444943237304687,14,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_52_2,8.72245849609375E-4,33,55,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_53_0,0.012228345825195311,3,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_53_1,0.0017469095458984374,6,56,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_54_0,0.0026189388427734378,3,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_54_1,8.729796142578125E-4,14,57,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_55_0,0.016571729125976566,3,58,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_55_1,8.7219482421875E-4,33,58,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_56_0,0.021802703857421883,3,59,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_57_0,0.017496395263671874,3,60,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_58_0,0.014871576232910156,3,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_58_1,0.0017495985107421875,33,61,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_59_0,0.0061045396118164065,3,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_59_1,0.0026162303466796873,14,62,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_60_0,0.006969526000976562,3,63,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_61_0,0.017461299743652348,6,64,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_62_0,0.017441843872070314,3,65,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_63_0,0.017484625976562505,3,66,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_64_0,0.012249642822265625,3,67,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_64_1,0.001749951904296875,33,67,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_65_0,0.017456840515136712,6,68,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_66_0,0.012208110473632815,3,69,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_66_1,0.0017440189208984375,33,69,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_67_0,0.017459703308105468,6,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_67_1,0.004364921325683594,14,71,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_68_0,0.006978768432617187,3,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_68_1,0.006978772094726561,33,72,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_69_0,0.004369924377441406,3,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_69_1,0.017479719482421874,6,73,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_70_0,0.013950164550781246,6,74,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_71_0,8.737501220703125E-4,3,76,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_71_1,0.01660121740722656,14,76,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_72_0,0.01749212524414062,14,77,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_73_0,8.746904296875E-4,14,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_73_1,0.014869715942382815,25,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_73_2,0.0017493765869140625,33,78,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_74_0,0.01746657934570313,6,79,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_75_0,0.0218388882446289,3,80,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_76_0,0.008779522094726561,3,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_76_1,0.005267716918945313,14,81,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_77_0,0.007899580871582032,3,82,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_77_1,0.0061441149291992184,14,82,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_78_0,0.0069848403320312506,3,83,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_78_1,0.010477244934082032,14,83,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_79_0,0.0052327593383789065,3,84,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_79_1,0.0069770167236328125,6,84,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_79_2,8.7212548828125E-4,14,84,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_80_0,0.017478089111328126,3,85,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_81_0,0.011339226379394529,3,86,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_81_1,0.0052334884643554696,14,86,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_81_2,8.722467041015625E-4,33,86,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_82_0,0.006106117370605469,3,87,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_82_1,0.00785072003173828,14,87,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_82_2,0.003489216064453125,33,87,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_83_0,0.016570790527343754,3,89,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_83_1,8.721483154296875E-4,14,89,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_84_0,8.74776123046875E-4,3,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_84_1,0.009622521972656253,33,91,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_85_0,0.0069841455078125,14,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_85_1,0.008730190551757814,24,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_85_2,0.001746034423828125,25,92,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_86_0,0.011348852172851564,14,93,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_86_1,0.010475861877441405,24,93,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_87_0,0.012212516357421876,6,94,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_87_1,0.001744646240234375,14,94,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_88_0,0.0035119357299804688,3,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_88_1,0.0052679016113281255,6,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_88_2,0.00877985321044922,14,95,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_89_0,0.017444360961914058,3,96,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_90_0,0.00958312384033203,3,97,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_90_1,0.004355957946777344,14,97,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_91_0,0.017441651611328126,6,98,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_92_0,0.014031246337890626,3,100,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_93_0,0.010535778930664059,3,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_93_1,0.0035119232177734374,14,102,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_94_0,0.013955707519531246,3,103,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_95_0,0.006993874755859376,3,104,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_95_1,0.003496942626953125,33,104,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_96_0,0.017535937499999994,3,105,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_97_0,0.0017442482299804686,6,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_97_1,0.011337601135253908,14,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_97_2,8.72121826171875E-4,33,106,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_98_0,0.0034961376953124997,3,107,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_98_1,0.010488409667968752,14,107,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_99_0,0.017459565429687504,6,109,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_100_0,0.00174596728515625,14,110,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_100_1,0.015713732421874998,24,110,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_101_0,0.01133703875732422,3,111,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_101_1,0.0061045487670898435,14,111,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_102_0,0.013950061035156253,6,112,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_103_0,0.006112728820800782,6,113,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_103_1,0.007859219665527344,14,113,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_104_0,0.021817216796874997,3,114,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_105_0,0.01133808386230469,6,115,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_105_1,0.0026164859619140627,14,115,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_106_0,0.021822385253906253,3,116,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_107_0,0.006109753662109375,6,117,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_107_1,0.005236939819335937,14,117,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_107_2,0.0026184627685546876,33,117,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_108_0,8.779426879882813E-4,3,118,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_108_1,0.016680933959960943,14,118,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_109_0,0.02179679870605469,3,120,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_110_0,0.013996301757812501,3,121,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_111_0,0.013972048095703129,6,122,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_112_0,0.014921675842285159,3,123,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_112_1,0.007021962768554687,14,123,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_113_0,0.012288841857910156,3,125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_113_1,0.005266652038574219,14,125,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_114_0,0.0017465504760742186,14,126,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_114_1,0.0034931035766601563,30,126,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_114_2,0.008732763916015625,33,126,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_115_0,0.017433473510742186,3,127,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_116_0,0.017459565429687504,33,128,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_117_0,0.012223645263671876,6,129,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_117_1,0.0017462370605468751,14,129,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_118_0,0.017456714782714843,3,130,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_119_0,0.01746083526611328,24,132,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_120_0,0.01399675390625,3,133,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_121_0,0.011340894470214845,6,134,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_121_1,0.006106630554199219,33,134,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_122_0,0.013983772094726564,3,135,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_122_1,0.00174797412109375,6,135,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_122_2,0.0017479688720703126,14,135,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_123_0,0.017472618713378907,3,136,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_124_0,0.01398888720703125,3,137,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_125_0,0.01753935620117188,3,140,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_126_0,0.006111211547851562,14,141,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_126_1,0.011349418090820313,24,141,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_127_0,0.013121625610351566,3,142,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_127_1,0.004373871215820313,33,142,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_128_0,0.010535384582519534,3,147,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_128_1,0.007023601623535157,14,147,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_129_0,0.0175391142578125,3,148,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_130_0,0.012209834655761717,3,149,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_130_1,0.0034885138549804687,6,149,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_130_2,0.006104903137207031,14,149,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_131_0,0.013969139892578123,24,150,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_132_0,0.003493614624023437,3,152,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_132_1,0.010480861694335939,14,152,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_133_0,8.722640380859375E-4,14,153,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_133_1,0.013083982299804689,33,153,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_134_0,0.008738045593261719,6,155,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_134_1,0.004369016723632812,14,155,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_134_2,0.004369011413574218,33,155,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_135_0,0.016603626281738282,3,156,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_135_1,8.7387646484375E-4,6,156,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_136_0,0.008715225219726562,3,157,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_136_1,0.0052291453857421875,33,157,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_137_0,0.007858299255371093,14,158,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_137_1,0.006112011291503907,24,158,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_138_0,0.017441926025390624,3,160,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_139_0,0.01743066650390625,3,161,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_140_0,0.004365101013183594,14,162,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_140_1,0.0034920830078125,30,162,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_140_2,0.009603248840332033,33,162,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_141_0,0.006986471923828125,6,163,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_141_1,0.006986471923828125,14,163,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_142_0,0.013971735107421872,6,164,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_143_0,0.008777429626464843,3,165,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_143_1,0.0052664553833007815,14,165,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_144_0,0.012221749572753904,3,167,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_144_1,8.729832153320312E-4,6,167,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_144_2,0.004364904357910156,14,167,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_145_0,0.009657730773925781,3,168,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_145_1,0.007901779724121094,14,168,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_146_0,0.01395337255859375,3,169,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_147_0,0.008779118713378907,3,171,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_147_1,0.0052674686889648435,14,171,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_148_0,0.017456508300781257,3,172,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_149_0,0.014047188964843754,14,173,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_150_0,0.014047001220703131,14,174,2012,"{""type"":""MultiPoint"",""coordinates"":[]}"
